,Year,Month,Merchant_ID,Product_ID,Country,Sales,Expense_Price,Holidays,Country_cid,Merchant_ID_cid
5751,2013,7,c0000478,2,Columbia,20800.0,2003.4229999999998,1.0,2,578
5752,2013,7,c000048,1,Columbia,17144.2,1933.269,1.0,2,580
5753,2013,7,c0000480,1,Columbia,8572.05,1933.269,1.0,2,581
5754,2013,7,c0000481,1,Columbia,4286.05,1933.269,1.0,2,582
5755,2013,7,c0000483,1,Columbia,857.21,1933.269,1.0,2,584
5756,2013,7,c0000484,2,Columbia,4800.0,2003.4229999999998,1.0,2,585
5757,2013,7,c000049,1,Columbia,5143.26,1933.269,1.0,2,591
5758,2013,7,c0000491,1,Columbia,857.21,1933.269,1.0,2,593
5759,2013,7,c0000492,2,Columbia,4800.0,2003.4229999999998,1.0,2,594
5760,2013,7,c0000493,1,Columbia,34288.4,1933.269,1.0,2,595
5761,2013,7,c0000493,2,Columbia,12800.0,2003.4229999999998,1.0,2,595
5762,2013,7,c0000494,1,Columbia,4286.05,1933.269,1.0,2,596
5763,2013,7,c0000494,2,Columbia,30400.0,2003.4229999999998,1.0,2,596
5764,2013,7,c0000498,1,Columbia,24001.88,1933.269,1.0,2,600
5765,2013,7,c0000498,2,Columbia,30400.0,2003.4229999999998,1.0,2,600
5766,2013,7,c00005,1,Columbia,857.21,1933.269,1.0,2,602
5767,2013,7,c000050,1,Columbia,15429.78,1933.269,1.0,2,603
5768,2013,7,c000050,2,Columbia,56000.0,2003.4229999999998,1.0,2,603
5769,2013,7,c0000502,1,Columbia,1904.9,1933.269,1.0,2,606
5770,2013,7,c0000505,1,Columbia,857.21,1933.269,1.0,2,609
5771,2013,7,c0000508,1,Columbia,19715.83,1933.269,1.0,2,612
5772,2013,7,c0000512,2,Columbia,1600.0,2003.4229999999998,1.0,2,617
5773,2013,7,c0000513,1,Columbia,6000.47,1933.269,1.0,2,618
5774,2013,7,c0000516,1,Columbia,26573.510000000002,1933.269,1.0,2,621
5775,2013,7,c0000516,2,Columbia,3200.0,2003.4229999999998,1.0,2,621
5776,2013,7,c0000517,1,Columbia,3428.84,1933.269,1.0,2,622
5777,2013,7,c000052,1,Columbia,17144.2,1933.269,1.0,2,625
5778,2013,7,c000052,2,Columbia,6400.0,2003.4229999999998,1.0,2,625
5779,2013,7,c0000520,1,Columbia,3428.84,1933.269,1.0,2,626
5780,2013,7,c0000521,1,Columbia,857.21,1933.269,1.0,2,627
5781,2013,7,c0000524,1,Columbia,952.45,1933.269,1.0,2,630
5782,2013,7,c000053,2,Columbia,1600.0,2003.4229999999998,1.0,2,636
5783,2013,7,c000054,1,Columbia,32573.980000000003,1933.269,1.0,2,646
5784,2013,7,c000054,2,Columbia,11200.0,2003.4229999999998,1.0,2,646
5785,2013,7,c0000540,1,Columbia,7714.89,1933.269,1.0,2,647
5786,2013,7,c0000540,2,Columbia,1600.0,2003.4229999999998,1.0,2,647
5787,2013,7,c0000541,1,Columbia,8572.1,1933.269,1.0,2,648
5788,2013,7,c0000541,2,Columbia,16000.0,2003.4229999999998,1.0,2,648
5789,2013,7,c0000546,1,Columbia,8572.1,1933.269,1.0,2,653
5790,2013,7,c0000546,2,Columbia,3200.0,2003.4229999999998,1.0,2,653
5791,2013,7,c0000547,1,Columbia,857.21,1933.269,1.0,2,654
5792,2013,7,c0000548,1,Columbia,857.21,1933.269,1.0,2,655
5793,2013,7,c0000549,1,Columbia,857.21,1933.269,1.0,2,656
5794,2013,7,c000055,1,Columbia,25716.300000000003,1933.269,1.0,2,657
5795,2013,7,c000055,2,Columbia,8000.0,2003.4229999999998,1.0,2,657
5796,2013,7,c0000555,1,Columbia,2571.63,1933.269,1.0,2,663
5797,2013,7,c000056,1,Columbia,4286.05,1933.269,1.0,2,668
5798,2013,7,c000058,1,Columbia,30002.35,1933.269,1.0,2,690
5799,2013,7,c000058,2,Columbia,17600.0,2003.4229999999998,1.0,2,690
5800,2013,7,c00006,1,Columbia,25716.3,1933.269,1.0,2,712
5801,2013,7,c00006,2,Columbia,48000.0,2003.4229999999998,1.0,2,712
5802,2013,7,c000062,2,Columbia,1600.0,2003.4229999999998,1.0,2,733
5803,2013,7,c000063,1,Columbia,17144.2,1933.269,1.0,2,742
5804,2013,7,c000063,2,Columbia,67200.0,2003.4229999999998,1.0,2,742
5805,2013,7,c000065,1,Columbia,40288.87,1933.269,1.0,2,749
5806,2013,7,c000065,2,Columbia,12800.0,2003.4229999999998,1.0,2,749
5807,2013,7,c000066,2,Columbia,6400.0,2003.4229999999998,1.0,2,750
5808,2013,7,c000067,2,Columbia,8000.0,2003.4229999999998,1.0,2,751
5809,2013,7,c000068,2,Columbia,19200.0,2003.4229999999998,1.0,2,752
5810,2013,7,c00007,1,Columbia,17144.2,1933.269,1.0,2,753
5811,2013,7,c00007,2,Columbia,8000.0,2003.4229999999998,1.0,2,753
5812,2013,7,c000070,1,Columbia,6000.47,1933.269,1.0,2,754
5813,2013,7,c000070,2,Columbia,9600.0,2003.4229999999998,1.0,2,754
5814,2013,7,c000071,2,Columbia,201600.0,2003.4229999999998,1.0,2,755
5815,2013,7,c000072,1,Columbia,2571.63,1933.269,1.0,2,756
5816,2013,7,c000072,2,Columbia,32000.0,2003.4229999999998,1.0,2,756
5817,2013,7,c000073,1,Columbia,10286.52,1933.269,1.0,2,757
5818,2013,7,c000073,2,Columbia,78400.0,2003.4229999999998,1.0,2,757
5819,2013,7,c000074,1,Columbia,4286.05,1933.269,1.0,2,758
5820,2013,7,c000075,1,Columbia,21430.25,1933.269,1.0,2,759
5821,2013,7,c000075,2,Columbia,3200.0,2003.4229999999998,1.0,2,759
5822,2013,7,c000076,1,Columbia,34288.4,1933.269,1.0,2,760
5823,2013,7,c000076,2,Columbia,36800.0,2003.4229999999998,1.0,2,760
5824,2013,7,c000077,2,Columbia,6400.0,2003.4229999999998,1.0,2,761
5825,2013,7,c000079,1,Columbia,51432.6,1933.269,1.0,2,763
5826,2013,7,c000079,2,Columbia,48000.0,2003.4229999999998,1.0,2,763
5827,2013,7,c00008,1,Columbia,4286.05,1933.269,1.0,2,764
5828,2013,7,c00008,2,Columbia,9600.0,2003.4229999999998,1.0,2,764
5829,2013,7,c000080,1,Columbia,128581.5,1933.269,1.0,2,765
5830,2013,7,c000080,2,Columbia,32000.0,2003.4229999999998,1.0,2,765
5831,2013,7,c000081,1,Columbia,8572.1,1933.269,1.0,2,766
5832,2013,7,c000081,2,Columbia,3200.0,2003.4229999999998,1.0,2,766
5833,2013,7,c000082,1,Columbia,12000.94,1933.269,1.0,2,767
5834,2013,7,c000082,2,Columbia,30400.0,2003.4229999999998,1.0,2,767
5835,2013,7,c000083,2,Columbia,9600.0,2003.4229999999998,1.0,2,768
5836,2013,7,c000084,2,Columbia,128000.0,2003.4229999999998,1.0,2,769
5837,2013,7,c000085,1,Columbia,23144.67,1933.269,1.0,2,770
5838,2013,7,c000086,1,Columbia,8572.1,1933.269,1.0,2,771
5839,2013,7,c000086,2,Columbia,8000.0,2003.4229999999998,1.0,2,771
5840,2013,7,c000087,1,Columbia,7714.89,1933.269,1.0,2,772
5841,2013,7,c000087,2,Columbia,140800.0,2003.4229999999998,1.0,2,772
5842,2013,7,c000088,2,Columbia,22400.0,2003.4229999999998,1.0,2,773
5843,2013,7,c000089,1,Columbia,3428.84,1933.269,1.0,2,774
5844,2013,7,c000089,2,Columbia,24000.0,2003.4229999999998,1.0,2,774
5845,2013,7,c00009,1,Columbia,857.21,1933.269,1.0,2,775
5846,2013,7,c00009,2,Columbia,6400.0,2003.4229999999998,1.0,2,775
5847,2013,7,c000090,1,Columbia,8572.1,1933.269,1.0,2,776
5848,2013,7,c000090,2,Columbia,16000.0,2003.4229999999998,1.0,2,776
5849,2013,7,c000091,1,Columbia,8572.1,1933.269,1.0,2,777
5850,2013,7,c000091,2,Columbia,9600.0,2003.4229999999998,1.0,2,777
5851,2013,7,c000092,2,Columbia,3200.0,2003.4229999999998,1.0,2,778
5852,2013,7,c000093,2,Columbia,24000.0,2003.4229999999998,1.0,2,779
5853,2013,7,c000094,1,Columbia,10286.52,1933.269,1.0,2,780
5854,2013,7,c000094,2,Columbia,25600.0,2003.4229999999998,1.0,2,780
5855,2013,7,c000095,2,Columbia,16000.0,2003.4229999999998,1.0,2,781
5856,2013,7,c000096,1,Columbia,5143.26,1933.269,1.0,2,782
5857,2013,7,c000096,2,Columbia,14400.0,2003.4229999999998,1.0,2,782
5858,2013,7,c000099,1,Columbia,21430.25,1933.269,1.0,2,785
5859,2013,7,c000099,2,Columbia,3200.0,2003.4229999999998,1.0,2,785
5860,2013,7,d00000,2,Denmark,0.0,46667.272000000004,0.0,3,786
5861,2013,7,d00001,2,Denmark,0.0,46667.272000000004,0.0,3,787
5862,2013,7,d000010,2,Denmark,0.0,46667.272000000004,0.0,3,788
5863,2013,7,d0000100,2,Denmark,0.0,46667.272000000004,0.0,3,789
5864,2013,7,d0000101,2,Denmark,9270.38,46667.272000000004,0.0,3,790
5865,2013,7,d0000102,2,Denmark,0.0,46667.272000000004,0.0,3,791
5866,2013,7,d0000104,2,Denmark,0.0,46667.272000000004,0.0,3,793
5867,2013,7,d0000105,2,Denmark,27811.14,46667.272000000004,0.0,3,794
5868,2013,7,d0000107,2,Denmark,88068.61,46667.272000000004,0.0,3,795
5869,2013,7,d0000108,2,Denmark,23175.949999999997,46667.272000000004,0.0,3,796
5870,2013,7,d000011,2,Denmark,0.0,46667.272000000004,0.0,3,798
5871,2013,7,d0000111,2,Denmark,13905.57,46667.272000000004,0.0,3,800
5872,2013,7,d0000112,2,Denmark,18540.76,46667.272000000004,0.0,3,801
5873,2013,7,d0000113,2,Denmark,0.0,46667.272000000004,0.0,3,802
5874,2013,7,d0000114,2,Denmark,0.0,46667.272000000004,0.0,3,803
5875,2013,7,d000014,2,Denmark,0.0,46667.272000000004,0.0,3,827
5876,2013,7,d0000140,2,Denmark,166866.84,46667.272000000004,0.0,3,828
5877,2013,7,d0000142,2,Denmark,0.0,46667.272000000004,0.0,3,830
5878,2013,7,d0000144,2,Denmark,3615448.1999999997,46667.272000000004,0.0,3,832
5879,2013,7,d0000146,2,Denmark,0.0,46667.272000000004,0.0,3,834
5880,2013,7,d000015,2,Denmark,0.0,46667.272000000004,0.0,3,838
5881,2013,7,d0000151,2,Denmark,1112445.6,46667.272000000004,0.0,3,840
5882,2013,7,d0000153,2,Denmark,4635.19,46667.272000000004,0.0,3,842
5883,2013,7,d0000155,2,Denmark,0.0,46667.272000000004,0.0,3,844
5884,2013,7,d0000156,2,Denmark,1668668.4,46667.272000000004,0.0,3,845
5885,2013,7,d0000157,2,Denmark,92703.79999999999,46667.272000000004,0.0,3,846
5886,2013,7,d0000159,2,Denmark,92703.8,46667.272000000004,0.0,3,848
5887,2013,7,d0000162,2,Denmark,0.0,46667.272000000004,0.0,3,852
5888,2013,7,d0000167,2,Denmark,0.0,46667.272000000004,0.0,3,856
5889,2013,7,d0000168,2,Denmark,0.0,46667.272000000004,0.0,3,857
5890,2013,7,d000017,2,Denmark,9270.38,46667.272000000004,0.0,3,859
5891,2013,7,d0000171,2,Denmark,9363083.8,46667.272000000004,0.0,3,861
5892,2013,7,d0000176,2,Denmark,0.0,46667.272000000004,0.0,3,865
5893,2013,7,d000018,2,Denmark,0.0,46667.272000000004,0.0,3,869
5894,2013,7,d0000183,2,Denmark,0.0,46667.272000000004,0.0,3,871
5895,2013,7,d0000184,2,Denmark,13998273.799999999,46667.272000000004,0.0,3,872
5896,2013,7,d000019,2,Denmark,0.0,46667.272000000004,0.0,3,878
5897,2013,7,d0000190,2,Denmark,9270.38,46667.272000000004,0.0,3,879
5898,2013,7,d0000194,2,Denmark,23175.949999999997,46667.272000000004,0.0,3,883
5899,2013,7,d0000199,2,Denmark,64892.66,46667.272000000004,0.0,3,888
5900,2013,7,d0000204,2,Denmark,27811.139999999996,46667.272000000004,0.0,3,894
5901,2013,7,d0000220,2,Denmark,55622.280000000006,46667.272000000004,0.0,3,911
5902,2013,7,d0000226,2,Denmark,23175.949999999997,46667.272000000004,0.0,3,915
5903,2013,7,d000023,2,Denmark,0.0,46667.272000000004,0.0,3,917
5904,2013,7,d0000238,2,Denmark,0.0,46667.272000000004,0.0,3,924
5905,2013,7,d000025,2,Denmark,-20084.05,46667.272000000004,0.0,3,933
5906,2013,7,d0000272,2,Denmark,37081.52,46667.272000000004,0.0,3,954
5907,2013,7,d000028,2,Denmark,0.0,46667.272000000004,0.0,3,960
5908,2013,7,d0000286,2,Denmark,0.0,46667.272000000004,0.0,3,966
5909,2013,7,d0000295,2,Denmark,60813692.8,46667.272000000004,0.0,3,973
5910,2013,7,d0000299,2,Denmark,0.0,46667.272000000004,0.0,3,976
5911,2013,7,d000030,2,Denmark,88068.61,46667.272000000004,0.0,3,978
5912,2013,7,d0000301,2,Denmark,-4016.81,46667.272000000004,0.0,3,980
5913,2013,7,d000031,2,Denmark,648926.6000000001,46667.272000000004,0.0,3,987
5914,2013,7,d0000310,2,Denmark,-4016.81,46667.272000000004,0.0,3,988
5915,2013,7,d000032,2,Denmark,9270.38,46667.272000000004,0.0,3,996
5916,2013,7,d000033,2,Denmark,88068.60999999999,46667.272000000004,0.0,3,1003
5917,2013,7,d000034,2,Denmark,125150.13,46667.272000000004,0.0,3,1011
5918,2013,7,d000035,2,Denmark,78798.23,46667.272000000004,0.0,3,1018
5919,2013,7,d000036,2,Denmark,1483260.8,46667.272000000004,0.0,3,1028
5920,2013,7,d000037,2,Denmark,27811.139999999996,46667.272000000004,0.0,3,1038
5921,2013,7,d000038,2,Denmark,152961.27000000002,46667.272000000004,0.0,3,1048
5922,2013,7,d000039,2,Denmark,46351.9,46667.272000000004,0.0,3,1059
5923,2013,7,d000040,2,Denmark,185407.6,46667.272000000004,0.0,3,1069
5924,2013,7,d000041,2,Denmark,3244633.0,46667.272000000004,0.0,3,1078
5925,2013,7,d000043,2,Denmark,-20481.71,46667.272000000004,0.0,3,1099
5926,2013,7,d000044,2,Denmark,370815.2,46667.272000000004,0.0,3,1108
5927,2013,7,d000045,2,Denmark,0.0,46667.272000000004,0.0,3,1118
5928,2013,7,d0000484,2,Denmark,-3442.41,46667.272000000004,0.0,3,1134
5929,2013,7,d0000487,2,Denmark,-3688.53,46667.272000000004,0.0,3,1137
5930,2013,7,d0000499,2,Denmark,-429.8,46667.272000000004,0.0,3,1149
5931,2013,7,d000053,2,Denmark,-2713.55,46667.272000000004,0.0,3,1176
5932,2013,7,d00006,2,Denmark,0.0,46667.272000000004,0.0,3,1236
5933,2013,7,d0000615,2,Denmark,-1356.78,46667.272000000004,0.0,3,1250
5934,2013,7,d000069,2,Denmark,92703.8,46667.272000000004,0.0,3,1317
5935,2013,7,d00007,2,Denmark,1668668.4000000001,46667.272000000004,0.0,3,1327
5936,2013,7,d000070,2,Denmark,13905.57,46667.272000000004,0.0,3,1328
5937,2013,7,d0000702,2,Denmark,0.0,46667.272000000004,0.0,3,1331
5938,2013,7,d000071,2,Denmark,0.0,46667.272000000004,0.0,3,1337
5939,2013,7,d000072,2,Denmark,23175.949999999997,46667.272000000004,0.0,3,1348
5940,2013,7,d000074,2,Denmark,0.0,46667.272000000004,0.0,3,1370
5941,2013,7,d000075,2,Denmark,4635.19,46667.272000000004,0.0,3,1381
5942,2013,7,d000076,2,Denmark,0.0,46667.272000000004,0.0,3,1392
5943,2013,7,d000077,2,Denmark,16899902.74,46667.272000000004,0.0,3,1403
5944,2013,7,d000078,2,Denmark,9270.38,46667.272000000004,0.0,3,1414
5945,2013,7,d00008,2,Denmark,0.0,46667.272000000004,0.0,3,1436
5946,2013,7,d000080,2,Denmark,0.0,46667.272000000004,0.0,3,1437
5947,2013,7,d000082,2,Denmark,0.0,46667.272000000004,0.0,3,1456
5948,2013,7,d000083,2,Denmark,0.0,46667.272000000004,0.0,3,1457
5949,2013,7,d000084,2,Denmark,0.0,46667.272000000004,0.0,3,1458
5950,2013,7,d000085,2,Denmark,0.0,46667.272000000004,0.0,3,1459
5951,2013,7,d000086,2,Denmark,0.0,46667.272000000004,0.0,3,1460
5952,2013,7,d000087,2,Denmark,0.0,46667.272000000004,0.0,3,1461
5953,2013,7,d000088,2,Denmark,0.0,46667.272000000004,0.0,3,1462
5954,2013,7,d000089,2,Denmark,0.0,46667.272000000004,0.0,3,1463
5955,2013,7,d00009,2,Denmark,0.0,46667.272000000004,0.0,3,1464
5956,2013,7,d000090,2,Denmark,0.0,46667.272000000004,0.0,3,1465
5957,2013,7,d000091,2,Denmark,0.0,46667.272000000004,0.0,3,1466
5958,2013,7,d000092,2,Denmark,0.0,46667.272000000004,0.0,3,1467
5959,2013,7,d000093,2,Denmark,0.0,46667.272000000004,0.0,3,1468
5960,2013,7,d000094,2,Denmark,0.0,46667.272000000004,0.0,3,1469
5961,2013,7,d000095,2,Denmark,0.0,46667.272000000004,0.0,3,1470
5962,2013,7,d000096,2,Denmark,0.0,46667.272000000004,0.0,3,1471
5963,2013,7,d000097,2,Denmark,0.0,46667.272000000004,0.0,3,1472
5964,2013,7,d000098,2,Denmark,0.0,46667.272000000004,0.0,3,1473
5965,2013,7,d000099,2,Denmark,0.0,46667.272000000004,0.0,3,1474
5966,2013,7,e00000,4,England,203.08,170.85299999999998,0.0,4,1475
5967,2013,7,e00000,5,England,4765.86,334.845,0.0,4,1475
5968,2013,7,e000010,4,England,2030.79,170.85299999999998,0.0,4,1477
5969,2013,7,e000010,5,England,2465.1,334.845,0.0,4,1477
5970,2013,7,e0000100,4,England,507.7,170.85299999999998,0.0,4,1478
5971,2013,7,e0000101,4,England,406.16,170.85299999999998,0.0,4,1479
5972,2013,7,e0000101,5,England,438.24,334.845,0.0,4,1479
5973,2013,7,e0000106,4,England,101.54,170.85299999999998,0.0,4,1484
5974,2013,7,e0000107,5,England,547.8,334.845,0.0,4,1485
5975,2013,7,e0000108,5,England,2191.18,334.845,0.0,4,1486
5976,2013,7,e0000109,5,England,1095.61,334.845,0.0,4,1487
5977,2013,7,e000011,4,England,5330.9,170.85299999999998,0.0,4,1488
5978,2013,7,e000011,5,England,17255.7,334.845,0.0,4,1488
5979,2013,7,e0000112,5,England,273.9,334.845,0.0,4,1491
5980,2013,7,e0000113,5,England,164.34,334.845,0.0,4,1492
5981,2013,7,e0000115,4,England,101.54,170.85299999999998,0.0,4,1494
5982,2013,7,e0000115,5,England,109.56,334.845,0.0,4,1494
5983,2013,7,e000012,4,England,20815.8,170.85299999999998,0.0,4,1499
5984,2013,7,e000012,5,England,64284.33,334.845,0.0,4,1499
5985,2013,7,e0000121,5,England,219.12,334.845,0.0,4,1501
5986,2013,7,e0000125,4,England,101.54,170.85299999999998,0.0,4,1505
5987,2013,7,e0000125,5,England,219.11,334.845,0.0,4,1505
5988,2013,7,e0000129,4,England,203.08,170.85299999999998,0.0,4,1509
5989,2013,7,e000013,4,England,2233.88,170.85299999999998,0.0,4,1510
5990,2013,7,e000013,5,England,5751.9,334.845,0.0,4,1510
5991,2013,7,e0000130,4,England,101.54,170.85299999999998,0.0,4,1511
5992,2013,7,e0000130,5,England,219.12,334.845,0.0,4,1511
5993,2013,7,e0000131,5,England,328.68,334.845,0.0,4,1512
5994,2013,7,e0000138,5,England,547.8,334.845,0.0,4,1519
5995,2013,7,e0000139,4,England,3300.1,170.85299999999998,0.0,4,1520
5996,2013,7,e0000139,5,England,8490.9,334.845,0.0,4,1520
5997,2013,7,e000014,4,England,10611.02,170.85299999999998,0.0,4,1521
5998,2013,7,e000014,5,England,35908.29,334.845,0.0,4,1521
5999,2013,7,e0000140,5,England,10956.0,334.845,0.0,4,1522
6000,2013,7,e0000142,5,England,273.92,334.845,0.0,4,1524
6001,2013,7,e0000143,5,England,164.33,334.845,0.0,4,1525
6002,2013,7,e0000144,5,England,2465.1,334.845,0.0,4,1526
6003,2013,7,e0000145,4,England,2030.8,170.85299999999998,0.0,4,1527
6004,2013,7,e0000145,5,England,9038.710000000001,334.845,0.0,4,1527
6005,2013,7,e0000146,4,England,203.08,170.85299999999998,0.0,4,1528
6006,2013,7,e0000146,5,England,7121.42,334.845,0.0,4,1528
6007,2013,7,e0000147,4,England,2030.8,170.85299999999998,0.0,4,1529
6008,2013,7,e0000147,5,England,4656.3,334.845,0.0,4,1529
6009,2013,7,e0000148,5,England,547.8,334.845,0.0,4,1530
6010,2013,7,e000015,4,England,3452.3599999999997,170.85299999999998,0.0,4,1532
6011,2013,7,e000015,5,England,11942.05,334.845,0.0,4,1532
6012,2013,7,e0000151,5,England,54.78,334.845,0.0,4,1534
6013,2013,7,e0000153,4,England,304.62,170.85299999999998,0.0,4,1536
6014,2013,7,e0000153,5,England,109.56,334.845,0.0,4,1536
6015,2013,7,e0000158,5,England,328.69,334.845,0.0,4,1541
6016,2013,7,e0000160,4,England,-507.71,170.85299999999998,0.0,4,1544
6017,2013,7,e0000161,4,England,101.54,170.85299999999998,0.0,4,1545
6018,2013,7,e0000161,5,England,219.12,334.845,0.0,4,1545
6019,2013,7,e0000164,5,England,547.82,334.845,0.0,4,1548
6020,2013,7,e0000166,4,England,101.54,170.85299999999998,0.0,4,1550
6021,2013,7,e0000168,5,England,164.34,334.845,0.0,4,1552
6022,2013,7,e0000171,5,England,109.56,334.845,0.0,4,1556
6023,2013,7,e0000172,4,England,203.08,170.85299999999998,0.0,4,1557
6024,2013,7,e0000172,5,England,328.68,334.845,0.0,4,1557
6025,2013,7,e0000173,5,England,493.03,334.845,0.0,4,1558
6026,2013,7,e0000174,4,England,101.54,170.85299999999998,0.0,4,1559
6027,2013,7,e0000174,5,England,547.8199999999999,334.845,0.0,4,1559
6028,2013,7,e0000175,5,England,109.55,334.845,0.0,4,1560
6029,2013,7,e0000186,4,England,34270.2,170.85299999999998,0.0,4,1571
6030,2013,7,e0000186,5,England,96440.19,334.845,0.0,4,1571
6031,2013,7,e0000189,4,England,304.62,170.85299999999998,0.0,4,1574
6032,2013,7,e0000189,5,England,1807.74,334.845,0.0,4,1574
6033,2013,7,e0000190,5,England,219.1,334.845,0.0,4,1576
6034,2013,7,e0000194,5,England,547.8,334.845,0.0,4,1580
6035,2013,7,e0000195,5,England,547.81,334.845,0.0,4,1581
6036,2013,7,e0000196,5,England,273.92,334.845,0.0,4,1582
6037,2013,7,e000020,4,England,50.78,170.85299999999998,0.0,4,1587
6038,2013,7,e0000202,4,England,507.7,170.85299999999998,0.0,4,1590
6039,2013,7,e0000202,5,England,3834.59,334.845,0.0,4,1590
6040,2013,7,e0000203,5,England,876.52,334.845,0.0,4,1591
6041,2013,7,e0000204,4,England,507.7,170.85299999999998,0.0,4,1592
6042,2013,7,e0000204,5,England,109.56,334.845,0.0,4,1592
6043,2013,7,e0000206,5,England,2355.56,334.845,0.0,4,1594
6044,2013,7,e000021,5,England,109.56,334.845,0.0,4,1598
6045,2013,7,e000033,4,England,101.56,170.85299999999998,0.0,4,1617
6046,2013,7,e000044,5,England,547.8,334.845,0.0,4,1629
6047,2013,7,e000047,5,England,27.39,334.845,0.0,4,1632
6048,2013,7,e000048,4,England,203.08,170.85299999999998,0.0,4,1633
6049,2013,7,e000048,5,England,438.24,334.845,0.0,4,1633
6050,2013,7,e000049,5,England,219.12,334.845,0.0,4,1634
6051,2013,7,e00005,4,England,19648.14,170.85299999999998,0.0,4,1635
6052,2013,7,e00005,5,England,43659.659999999996,334.845,0.0,4,1635
6053,2013,7,e000052,4,England,101.54,170.85299999999998,0.0,4,1638
6054,2013,7,e000052,5,England,547.79,334.845,0.0,4,1638
6055,2013,7,e000053,4,England,101.55,170.85299999999998,0.0,4,1639
6056,2013,7,e000059,4,England,203.08,170.85299999999998,0.0,4,1645
6057,2013,7,e000059,5,England,876.47,334.845,0.0,4,1645
6058,2013,7,e00006,4,England,7310.92,170.85299999999998,0.0,4,1646
6059,2013,7,e00006,5,England,25226.19,334.845,0.0,4,1646
6060,2013,7,e000063,5,England,164.34,334.845,0.0,4,1650
6061,2013,7,e000065,4,England,203.08,170.85299999999998,0.0,4,1652
6062,2013,7,e000066,5,England,219.13,334.845,0.0,4,1653
6063,2013,7,e000067,4,England,507.72,170.85299999999998,0.0,4,1654
6064,2013,7,e000067,5,England,219.12,334.845,0.0,4,1654
6065,2013,7,e000068,5,England,164.33,334.845,0.0,4,1655
6066,2013,7,e00007,4,England,5077.0,170.85299999999998,0.0,4,1657
6067,2013,7,e00007,5,England,23692.350000000002,334.845,0.0,4,1657
6068,2013,7,e000071,5,England,1095.6,334.845,0.0,4,1659
6069,2013,7,e000073,5,England,219.12,334.845,0.0,4,1661
6070,2013,7,e000074,5,England,273.9,334.845,0.0,4,1662
6071,2013,7,e000076,5,England,547.8,334.845,0.0,4,1664
6072,2013,7,e000077,5,England,1917.3000000000002,334.845,0.0,4,1665
6073,2013,7,e00008,4,England,18170.699999999997,170.85299999999998,0.0,4,1668
6074,2013,7,e00008,5,England,64569.18,334.845,0.0,4,1668
6075,2013,7,e000083,5,England,1205.17,334.845,0.0,4,1672
6076,2013,7,e000089,5,England,136.95,334.845,0.0,4,1678
6077,2013,7,e000092,5,England,164.34,334.845,0.0,4,1682
6078,2013,7,e000093,4,England,253.86,170.85299999999998,0.0,4,1683
6079,2013,7,e000093,5,England,328.68,334.845,0.0,4,1683
6080,2013,7,e000095,5,England,1643.4199999999998,334.845,0.0,4,1685
6081,2013,7,e000098,5,England,109.56,334.845,0.0,4,1688
6082,2013,7,f00000,4,Finland,284601.6,1265.548,0.0,5,1690
6083,2013,7,f00001,4,Finland,46656.0,1265.548,0.0,5,1691
6084,2013,7,f000010,4,Finland,290908.8,1265.548,0.0,5,1692
6085,2013,7,f0000103,4,Finland,0.0,1265.548,0.0,5,1696
6086,2013,7,f0000104,4,Finland,0.0,1265.548,0.0,5,1697
6087,2013,7,f0000105,4,Finland,0.0,1265.548,0.0,5,1698
6088,2013,7,f000011,4,Finland,530841.6,1265.548,0.0,5,1703
6089,2013,7,f000012,4,Finland,580953.6000000001,1265.548,0.0,5,1714
6090,2013,7,f0000120,4,Finland,0.0,1265.548,0.0,5,1715
6091,2013,7,f0000124,4,Finland,0.0,1265.548,0.0,5,1719
6092,2013,7,f0000126,4,Finland,0.0,1265.548,0.0,5,1721
6093,2013,7,f0000127,4,Finland,0.0,1265.548,0.0,5,1722
6094,2013,7,f0000128,4,Finland,0.0,1265.548,0.0,5,1723
6095,2013,7,f000013,4,Finland,625536.0,1265.548,0.0,5,1725
6096,2013,7,f000014,4,Finland,150007.68,1265.548,0.0,5,1735
6097,2013,7,f000015,4,Finland,918518.3999999999,1265.548,0.0,5,1738
6098,2013,7,f000016,4,Finland,160738.56,1265.548,0.0,5,1739
6099,2013,7,f000017,4,Finland,204595.2,1265.548,0.0,5,1740
6100,2013,7,f000018,4,Finland,101001.6,1265.548,0.0,5,1741
6101,2013,7,f000019,4,Finland,202124.16,1265.548,0.0,5,1742
6102,2013,7,f00002,4,Finland,971395.2,1265.548,0.0,5,1743
6103,2013,7,f000020,4,Finland,569894.4,1265.548,0.0,5,1744
6104,2013,7,f000022,4,Finland,581990.4,1265.548,0.0,5,1746
6105,2013,7,f000023,4,Finland,65439.36,1265.548,0.0,5,1747
6106,2013,7,f000024,4,Finland,59633.27999999999,1265.548,0.0,5,1748
6107,2013,7,f000025,4,Finland,612403.2000000001,1265.548,0.0,5,1749
6108,2013,7,f000026,4,Finland,831513.5999999999,1265.548,0.0,5,1750
6109,2013,7,f000027,4,Finland,84499.20000000001,1265.548,0.0,5,1751
6110,2013,7,f000028,4,Finland,89182.08,1265.548,0.0,5,1752
6111,2013,7,f000029,4,Finland,2332.8,1265.548,0.0,5,1753
6112,2013,7,f00003,4,Finland,116812.8,1265.548,0.0,5,1754
6113,2013,7,f000030,4,Finland,128995.2,1265.548,0.0,5,1755
